id,name,protein,carb,vegetable,sauce,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,prep_time_min,difficulty,ingredient_quantities,appliances,tags,instructions
609,pork_quinoa_609,pork,quinoa,peppers,cream sauce,708,60,32,38,3,2,534,13,quick,pork:200g; quinoa:150g; peppers:100g; cream sauce:75g; oil:10g,stovetop,"batch-cooking, meal-prep, quick, stovetop",1. Batch cook pork (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook peppers. 4. Combine pork with cream sauce. 5. Serve with quinoa.
610,lentils_potatoes_610,lentils,potatoes,spinach,teriyaki,424,18,66,10,7,3,722,17,quick,lentils:200g; potatoes:150g; spinach:100g; teriyaki:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, quick, oven, slow cooker",1. Batch cook lentils (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook spinach. 4. Combine lentils with teriyaki. 5. Serve with potatoes.
611,pork_noodles_611,pork,noodles,spinach,cream sauce,720,54,40,38,4,2,704,12,quick,pork:200g; noodles:150g; spinach:100g; cream sauce:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, quick, air fryer, microwave, stovetop",1. Batch cook pork (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook spinach. 4. Combine pork with cream sauce. 5. Serve with noodles.
612,lentils_rice_612,lentils,rice,zucchini,garlic sauce,490,18,82,10,8,4,499,22,quick,lentils:200g; rice:150g; zucchini:100g; garlic sauce:75g; oil:10g,"stovetop, oven, slow cooker","batch-cooking, meal-prep, quick, stovetop, oven, slow cooker",1. Batch cook lentils (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook zucchini. 4. Combine lentils with garlic sauce. 5. Serve with rice.
613,pork_pasta_613,pork,pasta,carrots,soy sauce,708,54,38,38,4,2,731,84,weekend,pork:200g; pasta:150g; carrots:100g; soy sauce:75g; oil:10g,slow cooker,"batch-cooking, meal-prep, weekend, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Marinate the pork for better flavor. 3. Prepare pasta in bulk. 4. Cook carrots. 5. Combine pork with soy sauce. 6. Serve with pasta. 7. Plate carefully and add garnish.
614,shrimp_noodles_614,shrimp,noodles,zucchini,soy sauce,462,48,40,12,4,2,708,11,quick,shrimp:200g; noodles:150g; zucchini:100g; soy sauce:75g; oil:10g,"microwave, oven","batch-cooking, meal-prep, quick, microwave, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook zucchini. 4. Combine shrimp with soy sauce. 5. Serve with noodles.
615,beef_noodles_615,beef,noodles,spinach,cream sauce,730,52,40,40,4,2,735,45,weekend,beef:200g; noodles:150g; spinach:100g; cream sauce:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, weekend, oven, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Marinate the beef for better flavor. 3. Prepare noodles in bulk. 4. Cook spinach. 5. Combine beef with cream sauce. 6. Serve with noodles. 7. Plate carefully and add garnish.
616,tofu_noodles_616,tofu,noodles,green beans,pesto,406,16,40,20,4,2,638,11,quick,tofu:200g; noodles:150g; green beans:100g; pesto:75g; oil:10g,"microwave, stovetop","batch-cooking, meal-prep, quick, microwave, stovetop",1. Batch cook tofu (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook green beans. 4. Combine tofu with pesto. 5. Serve with noodles.
617,tofu_potatoes_617,tofu,potatoes,green beans,tomato sauce,346,16,26,20,3,1,708,60,weekend,tofu:200g; potatoes:150g; green beans:100g; tomato sauce:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, weekend, oven, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Marinate the tofu for better flavor. 3. Prepare potatoes in bulk. 4. Cook green beans. 5. Combine tofu with tomato sauce. 6. Serve with potatoes. 7. Plate carefully and add garnish.
618,tofu_pasta_618,tofu,pasta,peppers,soy sauce,394,16,38,20,4,2,720,17,quick,tofu:200g; pasta:150g; peppers:100g; soy sauce:75g; oil:10g,"air fryer, oven, slow cooker","batch-cooking, meal-prep, quick, air fryer, oven, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook peppers. 4. Combine tofu with soy sauce. 5. Serve with pasta.
619,tofu_pasta_619,tofu,pasta,onion,pesto,394,16,38,20,4,2,770,41,balanced,tofu:200g; pasta:150g; onion:100g; pesto:75g; oil:10g,"microwave, oven","batch-cooking, meal-prep, balanced, microwave, oven",1. Batch cook tofu (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook onion. 4. Combine tofu with pesto. 5. Serve with pasta.
620,salmon_pasta_620,salmon,pasta,peppers,soy sauce,674,50,38,36,4,2,638,55,weekend,salmon:200g; pasta:150g; peppers:100g; soy sauce:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, weekend, air fryer, slow cooker",1. Batch cook salmon (store for 2–3 meals). 2. Marinate the salmon for better flavor. 3. Prepare pasta in bulk. 4. Cook peppers. 5. Combine salmon with soy sauce. 6. Serve with pasta. 7. Plate carefully and add garnish.
621,shrimp_quinoa_621,shrimp,quinoa,carrots,cream sauce,450,54,32,12,3,2,346,32,balanced,shrimp:200g; quinoa:150g; carrots:100g; cream sauce:75g; oil:10g,slow cooker,"batch-cooking, meal-prep, balanced, slow cooker",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook carrots. 4. Combine shrimp with cream sauce. 5. Serve with quinoa.
622,pork_rice_622,pork,rice,broccoli,tomato sauce,726,54,42,38,4,2,438,82,weekend,pork:200g; rice:150g; broccoli:100g; tomato sauce:75g; oil:10g,"microwave, oven, slow cooker","batch-cooking, meal-prep, weekend, microwave, oven, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Marinate the pork for better flavor. 3. Prepare rice in bulk. 4. Cook broccoli. 5. Combine pork with tomato sauce. 6. Serve with rice. 7. Plate carefully and add garnish.
623,lentils_quinoa_623,lentils,quinoa,spinach,garlic sauce,472,24,72,10,7,4,368,76,weekend,lentils:200g; quinoa:150g; spinach:100g; garlic sauce:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, weekend, oven, slow cooker",1. Batch cook lentils (store for 2–3 meals). 2. Marinate the lentils for better flavor. 3. Prepare quinoa in bulk. 4. Cook spinach. 5. Combine lentils with garlic sauce. 6. Serve with quinoa. 7. Plate carefully and add garnish.
624,shrimp_pasta_624,shrimp,pasta,carrots,teriyaki,450,48,38,12,4,2,604,23,quick,shrimp:200g; pasta:150g; carrots:100g; teriyaki:75g; oil:10g,"air fryer, oven","batch-cooking, meal-prep, quick, air fryer, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook carrots. 4. Combine shrimp with teriyaki. 5. Serve with pasta.
625,tofu_potatoes_625,tofu,potatoes,green beans,teriyaki,346,16,26,20,3,1,376,35,balanced,tofu:200g; potatoes:150g; green beans:100g; teriyaki:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, balanced, air fryer, stovetop, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook green beans. 4. Combine tofu with teriyaki. 5. Serve with potatoes.
626,pork_potatoes_626,pork,potatoes,green beans,pesto,660,54,26,38,3,1,351,35,balanced,pork:200g; potatoes:150g; green beans:100g; pesto:75g; oil:10g,"microwave, oven, slow cooker","batch-cooking, meal-prep, balanced, microwave, oven, slow cooker",1. Batch cook pork (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook green beans. 4. Combine pork with pesto. 5. Serve with potatoes.
627,salmon_quinoa_627,salmon,quinoa,peppers,garlic sauce,674,56,32,36,3,2,750,12,quick,salmon:200g; quinoa:150g; peppers:100g; garlic sauce:75g; oil:10g,"air fryer, stovetop","batch-cooking, meal-prep, quick, air fryer, stovetop",1. Batch cook salmon (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook peppers. 4. Combine salmon with garlic sauce. 5. Serve with quinoa.
628,beef_rice_628,beef,rice,peppers,garlic sauce,736,52,42,40,4,2,687,22,quick,beef:200g; rice:150g; peppers:100g; garlic sauce:75g; oil:10g,"oven, slow cooker","batch-cooking, meal-prep, quick, oven, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook peppers. 4. Combine beef with garlic sauce. 5. Serve with rice.
629,beef_rice_629,beef,rice,green beans,teriyaki,736,52,42,40,4,2,639,10,quick,beef:200g; rice:150g; green beans:100g; teriyaki:75g; oil:10g,microwave,"batch-cooking, meal-prep, quick, microwave",1. Batch cook beef (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook green beans. 4. Combine beef with teriyaki. 5. Serve with rice.
630,chicken_noodles_630,chicken,noodles,zucchini,tomato sauce,572,62,40,18,4,2,311,42,balanced,chicken:200g; noodles:150g; zucchini:100g; tomato sauce:75g; oil:10g,"microwave, stovetop, slow cooker","batch-cooking, meal-prep, balanced, microwave, stovetop, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook zucchini. 4. Combine chicken with tomato sauce. 5. Serve with noodles.
631,shrimp_potatoes_631,shrimp,potatoes,spinach,cream sauce,402,48,26,12,3,1,534,21,quick,shrimp:200g; potatoes:150g; spinach:100g; cream sauce:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, quick, air fryer, microwave, stovetop",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook spinach. 4. Combine shrimp with cream sauce. 5. Serve with potatoes.
632,tofu_tortilla_632,tofu,tortilla,carrots,cream sauce,544,16,75,20,8,4,458,12,quick,tofu:200g; tortilla:150g; carrots:100g; cream sauce:75g; oil:10g,"air fryer, slow cooker","batch-cooking, meal-prep, quick, air fryer, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare tortilla in bulk. 3. Cook carrots. 4. Combine tofu with cream sauce. 5. Serve with tortilla.
633,pork_quinoa_633,pork,quinoa,peppers,soy sauce,708,60,32,38,3,2,597,11,quick,pork:200g; quinoa:150g; peppers:100g; soy sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, quick, oven",1. Batch cook pork (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook peppers. 4. Combine pork with soy sauce. 5. Serve with quinoa.
634,lentils_pasta_634,lentils,pasta,broccoli,tomato sauce,472,18,78,10,8,4,398,24,quick,lentils:200g; pasta:150g; broccoli:100g; tomato sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, quick, oven",1. Batch cook lentils (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook broccoli. 4. Combine lentils with tomato sauce. 5. Serve with pasta.
635,shrimp_quinoa_635,shrimp,quinoa,zucchini,soy sauce,450,54,32,12,3,2,655,25,balanced,shrimp:200g; quinoa:150g; zucchini:100g; soy sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, balanced, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook zucchini. 4. Combine shrimp with soy sauce. 5. Serve with quinoa.
636,shrimp_noodles_636,shrimp,noodles,spinach,cream sauce,462,48,40,12,4,2,670,17,quick,shrimp:200g; noodles:150g; spinach:100g; cream sauce:75g; oil:10g,"air fryer, stovetop, oven","batch-cooking, meal-prep, quick, air fryer, stovetop, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook spinach. 4. Combine shrimp with cream sauce. 5. Serve with noodles.
637,shrimp_quinoa_637,shrimp,quinoa,onion,pesto,450,54,32,12,3,2,457,69,weekend,shrimp:200g; quinoa:150g; onion:100g; pesto:75g; oil:10g,"air fryer, stovetop, slow cooker","batch-cooking, meal-prep, weekend, air fryer, stovetop, slow cooker",1. Batch cook shrimp (store for 2–3 meals). 2. Marinate the shrimp for better flavor. 3. Prepare quinoa in bulk. 4. Cook onion. 5. Combine shrimp with pesto. 6. Serve with quinoa. 7. Plate carefully and add garnish.
638,tofu_noodles_638,tofu,noodles,peppers,garlic sauce,406,16,40,20,4,2,709,12,quick,tofu:200g; noodles:150g; peppers:100g; garlic sauce:75g; oil:10g,"stovetop, slow cooker","batch-cooking, meal-prep, quick, stovetop, slow cooker",1. Batch cook tofu (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook peppers. 4. Combine tofu with garlic sauce. 5. Serve with noodles.
639,lentils_noodles_639,lentils,noodles,green beans,soy sauce,484,18,80,10,8,4,505,19,quick,lentils:200g; noodles:150g; green beans:100g; soy sauce:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, quick, air fryer, microwave, stovetop",1. Batch cook lentils (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook green beans. 4. Combine lentils with soy sauce. 5. Serve with noodles.
640,salmon_pasta_640,salmon,pasta,peppers,tomato sauce,674,50,38,36,4,2,323,40,balanced,salmon:200g; pasta:150g; peppers:100g; tomato sauce:75g; oil:10g,"air fryer, microwave","batch-cooking, meal-prep, balanced, air fryer, microwave",1. Batch cook salmon (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook peppers. 4. Combine salmon with tomato sauce. 5. Serve with pasta.
641,beef_pasta_641,beef,pasta,onion,teriyaki,718,52,38,40,4,2,363,36,balanced,beef:200g; pasta:150g; onion:100g; teriyaki:75g; oil:10g,microwave,"batch-cooking, meal-prep, balanced, microwave",1. Batch cook beef (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook onion. 4. Combine beef with teriyaki. 5. Serve with pasta.
642,shrimp_noodles_642,shrimp,noodles,spinach,soy sauce,462,48,40,12,4,2,777,75,weekend,shrimp:200g; noodles:150g; spinach:100g; soy sauce:75g; oil:10g,"air fryer, stovetop, oven","batch-cooking, meal-prep, weekend, air fryer, stovetop, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Marinate the shrimp for better flavor. 3. Prepare noodles in bulk. 4. Cook spinach. 5. Combine shrimp with soy sauce. 6. Serve with noodles. 7. Plate carefully and add garnish.
643,chicken_noodles_643,chicken,noodles,broccoli,teriyaki,572,62,40,18,4,2,597,17,quick,chicken:200g; noodles:150g; broccoli:100g; teriyaki:75g; oil:10g,"stovetop, oven","batch-cooking, meal-prep, quick, stovetop, oven",1. Batch cook chicken (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook broccoli. 4. Combine chicken with teriyaki. 5. Serve with noodles.
644,chicken_rice_644,chicken,rice,green beans,garlic sauce,578,62,42,18,4,2,644,19,quick,chicken:200g; rice:150g; green beans:100g; garlic sauce:75g; oil:10g,"air fryer, stovetop, oven","batch-cooking, meal-prep, quick, air fryer, stovetop, oven",1. Batch cook chicken (store for 2–3 meals). 2. Prepare rice in bulk. 3. Cook green beans. 4. Combine chicken with garlic sauce. 5. Serve with rice.
645,salmon_noodles_645,salmon,noodles,zucchini,soy sauce,686,50,40,36,4,2,722,39,balanced,salmon:200g; noodles:150g; zucchini:100g; soy sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, balanced, oven",1. Batch cook salmon (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook zucchini. 4. Combine salmon with soy sauce. 5. Serve with noodles.
646,beef_tortilla_646,beef,tortilla,carrots,teriyaki,868,52,75,40,8,4,479,81,weekend,beef:200g; tortilla:150g; carrots:100g; teriyaki:75g; oil:10g,"air fryer, microwave, oven","batch-cooking, meal-prep, weekend, air fryer, microwave, oven",1. Batch cook beef (store for 2–3 meals). 2. Marinate the beef for better flavor. 3. Prepare tortilla in bulk. 4. Cook carrots. 5. Combine beef with teriyaki. 6. Serve with tortilla. 7. Plate carefully and add garnish.
647,shrimp_potatoes_647,shrimp,potatoes,zucchini,cream sauce,402,48,26,12,3,1,682,33,balanced,shrimp:200g; potatoes:150g; zucchini:100g; cream sauce:75g; oil:10g,"air fryer, oven, slow cooker","batch-cooking, meal-prep, balanced, air fryer, oven, slow cooker",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare potatoes in bulk. 3. Cook zucchini. 4. Combine shrimp with cream sauce. 5. Serve with potatoes.
648,lentils_quinoa_648,lentils,quinoa,green beans,tomato sauce,472,24,72,10,7,4,583,12,quick,lentils:200g; quinoa:150g; green beans:100g; tomato sauce:75g; oil:10g,"microwave, oven","batch-cooking, meal-prep, quick, microwave, oven",1. Batch cook lentils (store for 2–3 meals). 2. Prepare quinoa in bulk. 3. Cook green beans. 4. Combine lentils with tomato sauce. 5. Serve with quinoa.
649,chicken_tortilla_649,chicken,tortilla,spinach,garlic sauce,710,62,75,18,8,4,466,83,weekend,chicken:200g; tortilla:150g; spinach:100g; garlic sauce:75g; oil:10g,"microwave, oven","batch-cooking, meal-prep, weekend, microwave, oven",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare tortilla in bulk. 4. Cook spinach. 5. Combine chicken with garlic sauce. 6. Serve with tortilla. 7. Plate carefully and add garnish.
650,chicken_noodles_650,chicken,noodles,carrots,teriyaki,572,62,40,18,4,2,653,13,quick,chicken:200g; noodles:150g; carrots:100g; teriyaki:75g; oil:10g,"air fryer, microwave, stovetop","batch-cooking, meal-prep, quick, air fryer, microwave, stovetop",1. Batch cook chicken (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook carrots. 4. Combine chicken with teriyaki. 5. Serve with noodles.
651,tofu_noodles_651,tofu,noodles,carrots,garlic sauce,406,16,40,20,4,2,617,27,balanced,tofu:200g; noodles:150g; carrots:100g; garlic sauce:75g; oil:10g,air fryer,"batch-cooking, meal-prep, balanced, air fryer",1. Batch cook tofu (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook carrots. 4. Combine tofu with garlic sauce. 5. Serve with noodles.
652,beef_pasta_652,beef,pasta,broccoli,cream sauce,718,52,38,40,4,2,749,25,quick,beef:200g; pasta:150g; broccoli:100g; cream sauce:75g; oil:10g,"microwave, slow cooker","batch-cooking, meal-prep, quick, microwave, slow cooker",1. Batch cook beef (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook broccoli. 4. Combine beef with cream sauce. 5. Serve with pasta.
653,chicken_pasta_653,chicken,pasta,onion,garlic sauce,560,62,38,18,4,2,373,89,weekend,chicken:200g; pasta:150g; onion:100g; garlic sauce:75g; oil:10g,slow cooker,"batch-cooking, meal-prep, weekend, slow cooker",1. Batch cook chicken (store for 2–3 meals). 2. Marinate the chicken for better flavor. 3. Prepare pasta in bulk. 4. Cook onion. 5. Combine chicken with garlic sauce. 6. Serve with pasta. 7. Plate carefully and add garnish.
654,shrimp_pasta_654,shrimp,pasta,broccoli,pesto,450,48,38,12,4,2,485,19,quick,shrimp:200g; pasta:150g; broccoli:100g; pesto:75g; oil:10g,oven,"batch-cooking, meal-prep, quick, oven",1. Batch cook shrimp (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook broccoli. 4. Combine shrimp with pesto. 5. Serve with pasta.
655,turkey_noodles_655,turkey,noodles,green beans,cream sauce,520,58,40,14,4,2,701,19,quick,turkey:200g; noodles:150g; green beans:100g; cream sauce:75g; oil:10g,microwave,"batch-cooking, meal-prep, quick, microwave",1. Batch cook turkey (store for 2–3 meals). 2. Prepare noodles in bulk. 3. Cook green beans. 4. Combine turkey with cream sauce. 5. Serve with noodles.
656,lentils_pasta_656,lentils,pasta,broccoli,tomato sauce,472,18,78,10,8,4,386,11,quick,lentils:200g; pasta:150g; broccoli:100g; tomato sauce:75g; oil:10g,oven,"batch-cooking, meal-prep, quick, oven",1. Batch cook lentils (store for 2–3 meals). 2. Prepare pasta in bulk. 3. Cook broccoli. 4. Combine lentils with tomato sauce. 5. Serve with pasta.
